Twitter Handle & User Name,Tweet, external URL,Hashtags,Filter Words,Date of Tweet,Followers,Following,RT,FAV
"Robin_Brownlee , Robin Brownlee",b'RT @QJPhillips: The #oilers have released Scottie Upshall.',no external urls in this tweet,['oilers'],"['oiler', 'game', 'win']",Mon Sep 24 18:11:00 +0000 2018,11432,334,9,0
"Robin_Brownlee , Robin Brownlee","b'The biggest question coming into camp and pre-season for the Oilers was right wing. With the way Rattie, Yamamoto a\\u2026 https://t.co/kbwTHkYxZS'",https://twitter.com/i/web/status/1044044889434931205,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Sep 24 02:04:33 +0000 2018,11432,334,1,18
"Robin_Brownlee , Robin Brownlee","b'Woods has gone from barely being able to walk, let alone play golf, to winning for the first time in five years aft\\u2026 https://t.co/35X3qtPLrh'",https://twitter.com/i/web/status/1043988392436948992,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Sep 23 22:20:03 +0000 2018,11432,334,1,36
"Robin_Brownlee , Robin Brownlee",b'Looks like Tiger Woods is going to win at the Tour Championship today. Shade-throwers get your backhanded complimen\\u2026 https://t.co/m1DIhK6Sew',https://twitter.com/i/web/status/1043954127145848833,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Sep 23 20:03:54 +0000 2018,11432,334,0,16
"Robin_Brownlee , Robin Brownlee","b'@MJForbes @WatersEdgeEstat @Edmontonsun @Spotify @Sonos Great day to settle in, watch the Esks game and take it eas\\u2026 https://t.co/dXBnVtyt2j'",https://twitter.com/i/web/status/1043545925824593921,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Sep 22 17:01:51 +0000 2018,11432,334,0,0
"Robin_Brownlee , Robin Brownlee","b'RT @SportCentral_AB: @JasonGregor @Jason_Strudwick Hey guys, great story here on a young local Bantam AAA player, returning to the game he\\u2026'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Sep 21 20:55:00 +0000 2018,11432,334,2,0
"Robin_Brownlee , Robin Brownlee",b'RT @mike_scriber: I am lacing up my skates again this year to play 3 games of hockey in one day and help put an end to homelessness in Kitc\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Sep 21 13:56:17 +0000 2018,11432,334,1,0
"Robin_Brownlee , Robin Brownlee",b'Lucic scores. Oilers are going to win the Cup.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Sep 21 03:21:55 +0000 2018,11432,334,16,177
"Robin_Brownlee , Robin Brownlee",b'RT @OilersNation: The Oilers take on the Jets tonight in their 3rd pre-season game and @JasonGregor has the game day preview: https://t.co/\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Sep 21 00:43:47 +0000 2018,11432,334,1,0
"Robin_Brownlee , Robin Brownlee","b'Two goals for Ty Rattie tonight, but what impressed me most was him battling in the corner at the end of the game t\\u2026 https://t.co/sgD5v5RovB'",https://twitter.com/i/web/status/1042279612368117761,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Sep 19 05:09:58 +0000 2018,11432,334,7,74
"Robin_Brownlee , Robin Brownlee",b'RT @ChrisNowinski1: Homeless former NHLer Joe Murphy: \\u2018I don\\u2019t need money\\u2026But I need help\\u2019 \\n\\n\\u201cYou might say he just needs to ask someone fo\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Sep 15 16:42:59 +0000 2018,11432,334,18,0
"Robin_Brownlee , Robin Brownlee",b'RT @Unitedsport1928: Our hearts are with the Humboldt Broncos and the hockey community tonight as they play their first game since the trag\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Sep 12 23:37:39 +0000 2018,11432,334,2,0
"Robin_Brownlee , Robin Brownlee",b'@dstaples @dave_waddell No. Asking $28.25 for a rookie game is out of line and out of reach for some. Keep it under\\u2026 https://t.co/sDKcISwT41',https://twitter.com/i/web/status/1039922319831920640,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Sep 12 17:02:56 +0000 2018,11432,334,0,3
"Robin_Brownlee , Robin Brownlee",b'@Matty_Jay97 @EdmontonOilers Oilers outshot them 49-19 in that 2-0 game.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Sep 12 06:02:17 +0000 2018,11432,334,0,1
"Robin_Brownlee , Robin Brownlee",b'RT @EdmontonOilers: The #Oilers have signed Alex Chiasson to a professional tryout. The 27-year-old forward played 61 games for the Capital\\u2026',no external urls in this tweet,['Oilers'],"['oiler', 'game', 'win']",Mon Sep 10 21:10:48 +0000 2018,11432,334,127,0
"Robin_Brownlee , Robin Brownlee","b'RT @rcamcole: Sad news. Larry was a real pro, and loved the game. R.I.P. https://t.co/znZlbsGnvx'",https://twitter.com/lkorac10/status/1037131600801267712,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Sep 05 00:27:14 +0000 2018,11432,334,7,0
"Robin_Brownlee , Robin Brownlee","b""Mercy, @Rikester13 sounded as sour as I've ever heard him on the @630CHED post-game show. Handing over a game like\\u2026 https://t.co/T3aBZft53l""",https://twitter.com/i/web/status/1036744149473452033,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Sep 03 22:34:01 +0000 2018,11432,334,4,19
"Robin_Brownlee , Robin Brownlee","b'RT @DesandLinzATBIS: Repping at @OilersNation golf tournament, raising funds for @JasonGregor foundation #oilers #yeg @atbfinancial https:/\\u2026'",no external urls in this tweet,"['oilers', 'yeg']","['oiler', 'game', 'win']",Thu Aug 30 23:27:57 +0000 2018,11432,334,2,0
"Robin_Brownlee , Robin Brownlee","b""RT @NOWMaconezie: The Mosaic Center BBQ was so much fun! There's face painting, food, games, and a pie throwing contest for charity! Thanks\\u2026""",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Aug 30 21:43:22 +0000 2018,11432,334,3,0
"Robin_Brownlee , Robin Brownlee",b'No free pass from @Dave_CHED and @Morley_Scott on @630CHED  in post-game after this one. Telling it straight. Good stuff.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Aug 24 03:08:00 +0000 2018,11432,334,2,20
"Robin_Brownlee , Robin Brownlee",b'The Eskimos will get their teeth kicked down their throats in back-to-back games if they play like that against Cal\\u2026 https://t.co/flHPzxPtq3',https://twitter.com/i/web/status/1032821045906960385,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Aug 24 02:45:00 +0000 2018,11432,334,3,33
"Robin_Brownlee , Robin Brownlee",b'@LLB_2patrick Football is a tough one as it relates to head trauma. No fighting in the game but one of the worst fo\\u2026 https://t.co/GY0SZQ9h3Z',https://twitter.com/i/web/status/1031920334377631744,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Aug 21 15:05:54 +0000 2018,11432,334,0,1
"Robin_Brownlee , Robin Brownlee",b'RT @HHTHVancouver: #MotivationMonday\\n\\n....like the dinosaurs!!\\n\\n#thisgamematters #hhthvan #gamechanger #hockey #vancouver #bc #canada #spre\\u2026',no external urls in this tweet,"['MotivationMonday', 'thisgamematters', 'hhthvan', 'gamechanger', 'hockey', 'vancouver', 'bc', 'canada']","['oiler', 'game', 'win']",Mon Aug 20 22:28:49 +0000 2018,11432,334,3,0
"Robin_Brownlee , Robin Brownlee","b'RT @Sportsnet: Anther milestone for Mike Reilly, another win for the Eskimos.\\n\\nhttps://t.co/RpwJ8SamAb'",https://www.sportsnet.ca/football/cfl/reilly-powers-eskimos-past-alouettes-hits-25000-career-passing-yards/,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Aug 19 04:38:06 +0000 2018,11432,334,4,0
"Robin_Brownlee , Robin Brownlee",b'RT @Unitedsport1928: LAST DAY TO WIN A BACK TO SCHOOL PRIZE PACK!\\nRT the original tweet quoted and follow us to be entered to win! #YEG\\nhtt\\u2026',no external urls in this tweet,['YEG'],"['oiler', 'game', 'win']",Thu Aug 16 18:20:08 +0000 2018,11432,334,3,0
"Robin_Brownlee , Robin Brownlee","b""@ReidWilkins Of course, numbers say there's no dismissing Hogan or Sam Snead, but Snead's last win was 1965 and Hog\\u2026 https://t.co/dedzgrVU3q""",https://twitter.com/i/web/status/1029202728952578048,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Aug 14 03:07:06 +0000 2018,11432,334,0,0
"Robin_Brownlee , Robin Brownlee",b'RT @yegmotorshow: CONTEST TIME\\nWe have 4 passes for Hot August Night this Wednesday at @CastrolRaceway \\nRT and you will be entered to win a\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Aug 13 15:26:53 +0000 2018,11432,334,27,0
"Robin_Brownlee , Robin Brownlee","b'RT @JasonGregor: A story of loss, perseverance and following your passion. How La Forge  became a GM.  https://t.co/VUIgHC8KGA'",https://oilersnation.com/2018/08/13/long-read-how-bil-laforge-became-a-gm-seattle-thunderbirds/,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Aug 13 15:15:34 +0000 2018,11432,334,6,0
"Robin_Brownlee , Robin Brownlee","b""Tiger Woods in contention is good for golf. He's not going to wrestle the game back from relative youngsters like K\\u2026 https://t.co/iU0f1TrTDB""",https://twitter.com/i/web/status/1028782312316497920,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Aug 12 23:16:31 +0000 2018,11432,334,0,24
"Robin_Brownlee , Robin Brownlee","b'Sell-out for gold medal game at Hlinka Gretzky Cup is good news. Will take time to build this tournament here, but\\u2026 https://t.co/0EeBAlYJMK'",https://twitter.com/i/web/status/1028466569855135745,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Aug 12 02:21:52 +0000 2018,11432,334,4,44
"Robin_Brownlee , Robin Brownlee",b'RT @YEGwindshield: Thanks for helping my shop grow I appreciate all of you\\n\\n#Edmonton \\n\\nhttps://t.co/ySRFN5vMrt https://t.co/QABvrtDQSc',http://www.windshieldedmonton.com/get-a-quote/,['Edmonton'],"['oiler', 'game', 'win']",Fri Aug 10 14:12:18 +0000 2018,11432,334,6,0
"Robin_Brownlee , Robin Brownlee","b'RT @JasonGregor: Sport has the power to transform a kid\\u2019s life. Be a game changer for them, Be a Beauty. Buy a shirt and get a kid playing.\\u2026'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Aug 10 14:11:30 +0000 2018,11432,334,11,0
"Robin_Brownlee , Robin Brownlee","b'@SportsnetSpec Money better spent here than on, say, throwing $2.5M at a back-up goaltender with four NHL games on his resume.'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Aug 03 16:12:33 +0000 2018,11432,334,0,16
"Robin_Brownlee , Robin Brownlee","b'Bang on, Dusty. Anybody throwing shade at LeBron James over his opening of a school for kids needing a hand up and\\u2026 https://t.co/QbnmCshpUA'",https://twitter.com/i/web/status/1024669941889294337,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Aug 01 14:55:26 +0000 2018,11432,334,5,113
"Robin_Brownlee , Robin Brownlee","b'Joe Murphy, who played 779 NHL games, including 222 with the @EdmontonOilers, is destitute and homeless. Murphy is\\u2026 https://t.co/Tx0KNkAkq1'",https://twitter.com/i/web/status/1023712539463450624,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Jul 29 23:31:03 +0000 2018,11432,334,111,92
"Robin_Brownlee , Robin Brownlee",b'RT @robbstoddard: Just donated a truck load of items for PAC Centre @mustardseedyeg   Thanks to @shaunsmith for allowing Alyssa and our fam\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Jul 27 16:26:11 +0000 2018,11432,334,3,0
"Robin_Brownlee , Robin Brownlee",b'RT @YEGwindshield: If you need a windshield or automotive glass\\n\\nhttps://t.co/ySRFN5vMrt',http://www.windshieldedmonton.com/get-a-quote/,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Jul 19 16:54:02 +0000 2018,11432,334,12,0
"Robin_Brownlee , Robin Brownlee","b""RT @mustardseedyeg: RAIN OR SHINE we hope to see you at the @EdmProspects game tonight! It's not too late to grab your tix for only $10 whe\\u2026""",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Jul 18 19:40:58 +0000 2018,11432,334,4,0
"Robin_Brownlee , Robin Brownlee",b'RT @mustardseedyeg: HELP US HIT A HOME RUN tomorrow at the @EdmProspects game versus the Med Hat Mavericks. All proceeds from the 50/50 dra\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Jul 18 01:50:36 +0000 2018,11432,334,5,0
"Robin_Brownlee , Robin Brownlee",b'RT @deankurpjuweit: Enjoy the game and support the Mustard Seed! https://t.co/i4KJxXnj5t',https://twitter.com/mustardseedyeg/status/1018944268965064704,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Jul 16 21:39:04 +0000 2018,11432,334,4,0
"Robin_Brownlee , Robin Brownlee","b'After a game of hoops with my son Sam . . .\\nSam: Dad, who was your favourite player growing up?\\nMe: Julius Erving.\\u2026 https://t.co/zIZyoHS2k7'",https://twitter.com/i/web/status/1017158055174139904,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Jul 11 21:25:52 +0000 2018,11432,334,4,41
"Robin_Brownlee , Robin Brownlee","b'RT @YEGwindshield: So, @hilaurel will be at the #yegArtWalk tomorrow and Sunday\\n\\n#whyteave\\n#oldstrathcona\\n#yegevents \\n#yegarts https://t.co\\u2026'",no external urls in this tweet,"['yegArtWalk', 'whyteave', 'oldstrathcona', 'yegevents', 'yegarts']","['oiler', 'game', 'win']",Sat Jul 07 01:16:36 +0000 2018,11432,334,3,0
"Robin_Brownlee , Robin Brownlee",b'Growing the game. https://t.co/fqFw455ol1',https://twitter.com/NBCSports/status/1014902025220513796,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Jul 06 14:12:24 +0000 2018,11432,334,1,5
"Robin_Brownlee , Robin Brownlee","b""St. Paul's Kyle Brodziak has played 904 NHL games -- 847 regular season and 57 more in playoffs -- so he'll end up\\u2026 https://t.co/cDLxrkZMK4""",https://twitter.com/i/web/status/1013559715941441537,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Jul 01 23:07:21 +0000 2018,11432,334,6,37
"Robin_Brownlee , Robin Brownlee","b'@andystrickland If by upside you mean 20 games as a back-up and .910, then yes.'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Jun 30 15:50:55 +0000 2018,11432,334,0,4
"Robin_Brownlee , Robin Brownlee",b'RT @DSW_22: #Rosenaudelivers \\u2066@globalnews\\u2069 \\u2066@SportCentral_AB\\u2069  promoting the #roadtothegames picking up gently used sport equipment \\u2066@saveo\\u2026',no external urls in this tweet,"['Rosenaudelivers', 'roadtothegames']","['oiler', 'game', 'win']",Thu Jun 28 14:56:08 +0000 2018,11432,334,2,0
"Robin_Brownlee , Robin Brownlee","b'Last four Hart Memorial Trophy winners, and seven of the last 10, have won the Ted Lindsay Award the same season.\\u2026 https://t.co/CRdRitUv8W'",https://twitter.com/i/web/status/1009529349979062272,no hashtags in this tweet,"['oiler', 'game', 'win']",Wed Jun 20 20:12:07 +0000 2018,11432,334,0,10
"Robin_Brownlee , Robin Brownlee",b'Looking forward to swinging the clubs in a foursome with @MichaelMaxxis and @ReidWilkins at the 16th annual\\u2026 https://t.co/iD3feb9hg0',https://twitter.com/i/web/status/1008839142820593664,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Jun 18 22:29:29 +0000 2018,11432,334,9,15
"Robin_Brownlee , Robin Brownlee",b'RT @OilCountryChamp: Happy #FathersDay! Retweet this &amp; follow us for your chance to win the ultimate #OilCountryChampionship package for yo\\u2026',no external urls in this tweet,"['FathersDay', 'OilCountryChampionship']","['oiler', 'game', 'win']",Sun Jun 17 16:00:59 +0000 2018,11432,334,109,0
"Robin_Brownlee , Robin Brownlee",b'@byterryjones @EdmontonEsks Without game being suspended.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Jun 15 03:57:01 +0000 2018,11432,334,0,0
"Robin_Brownlee , Robin Brownlee",b'RT @newhip44: Great night for a soccer game! Love where this program is going! #developingathletes \\u2066@SASA_Impact\\u2069 https://t.co/fFGDuJ6Xcf',no external urls in this tweet,['developingathletes'],"['oiler', 'game', 'win']",Fri Jun 15 03:48:10 +0000 2018,11432,334,6,0
"Robin_Brownlee , Robin Brownlee",b'@waynerothe @EdmontonEsks Not the same. That game was suspended and played over two days.',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Jun 15 03:46:35 +0000 2018,11432,334,0,0
"Robin_Brownlee , Robin Brownlee",b'RT @CityHallSchool: The @FraserEPSB Gr 1 loved their @mustardseedyeg experience. (I love their drawings!) https://t.co/kzop9r8sK5',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Jun 10 23:47:48 +0000 2018,11432,334,5,0
"Robin_Brownlee , Robin Brownlee","b""John's a great story teller. Might have to swing by for this. https://t.co/icKmQE4aOl""",https://twitter.com/EdmProspects/status/1004905339261554688,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri Jun 08 02:54:11 +0000 2018,11432,334,1,1
"Robin_Brownlee , Robin Brownlee","b""RT @Unitedsport1928: The #StanleyCup could be hoisted tonight, so we're throwing it back to the origins of our Stanley Cup Replica made by\\u2026""",no external urls in this tweet,['StanleyCup'],"['oiler', 'game', 'win']",Thu Jun 07 19:45:09 +0000 2018,11432,334,5,0
"Robin_Brownlee , Robin Brownlee","b""Great cause. Great course. Great game. Three good reasons right there. Don't miss it. https://t.co/k6UnpJno6Z""",https://twitter.com/mustardseedyeg/status/1004748596770754560,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu Jun 07 15:48:55 +0000 2018,11432,334,3,3
"Robin_Brownlee , Robin Brownlee","b'Play golf. Help the cause. Win-win, no? See you at Highlands June 19. https://t.co/RNt07Ald8w'",https://twitter.com/mustardseedyeg/status/1004025078500163585,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Jun 05 23:28:26 +0000 2018,11432,334,1,3
"Robin_Brownlee , Robin Brownlee","b""Cam could put you right on Amen Corner when he unpacked his laptop at Augusta. Wrote the game like few I've ever re\\u2026 https://t.co/m5I3j2X4Gq""",https://twitter.com/i/web/status/1003789920052260864,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue Jun 05 00:05:41 +0000 2018,11432,334,1,20
"Robin_Brownlee , Robin Brownlee",b'RT @AzorcanGlobal: My son had a great day today at the @EdmontonEsks fan day and he can\\u2019t wait to go to the first #Esks home game of the se\\u2026',no external urls in this tweet,['Esks'],"['oiler', 'game', 'win']",Sun Jun 03 23:30:24 +0000 2018,11432,334,4,0
"Robin_Brownlee , Robin Brownlee","b'RT @SpecGolfClassic: Hey Edmonton, I hope you are enjoying this beautiful weather and fine tuning your golf game for July 25, 2018! We are\\u2026'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun Jun 03 02:14:55 +0000 2018,11432,334,7,0
"Robin_Brownlee , Robin Brownlee",b'RT @Lanbonh: It has been an amazing year learning and growing alongside everyone at Mosaic. https://t.co/XAt4wStHic',https://twitter.com/mosaiccentre/status/1002606046299353089,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat Jun 02 14:59:27 +0000 2018,11432,334,1,0
"Robin_Brownlee , Robin Brownlee","b'RT @NWeisbergCTV: 30 years after hoisting the cup, former @EdmontonOilers winger - Norm Lacombe - has his Stanley Cup ring stolen. Help thi\\u2026'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue May 29 23:08:31 +0000 2018,11432,334,283,0
"Robin_Brownlee , Robin Brownlee",b'RT @Jason_Strudwick: Will be a fun day of golf swinging the clubs at The Highlands June 19 in support of @mustardseedyeg. Proceeds will go\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue May 29 18:36:50 +0000 2018,11432,334,7,0
"Robin_Brownlee , Robin Brownlee","b""It doesn't matter if you're a hacker like me or a scratch golfer, it's the cause that counts. Come swing the clubs\\u2026 https://t.co/hqusz9K4nk""",https://twitter.com/i/web/status/1001505513052422144,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue May 29 16:48:16 +0000 2018,11432,334,0,3
"Robin_Brownlee , Robin Brownlee",b'Add Serge Lajoie to Don Hay as my front-runners for the @EdmOilKings . Lajoie is looking for work after winning a n\\u2026 https://t.co/dql70W3KkX',https://twitter.com/i/web/status/1001162508319666177,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon May 28 18:05:17 +0000 2018,11432,334,0,9
"Robin_Brownlee , Robin Brownlee","b'Our community garage sale starting to wind down. Almost time to gather up the, ahem, profits and start paying peopl\\u2026 https://t.co/qR4tCgYlHz'",https://twitter.com/i/web/status/1000461121722044416,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat May 26 19:38:13 +0000 2018,11432,334,0,4
"Robin_Brownlee , Robin Brownlee",b'RT @MosaicCentre: Practice your swing &amp; polish up your golf clubs to support Mosaic Centre!\\n\\nOnly 25 days left until The Mustard Seed\\u2019s 16t\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 25 05:24:21 +0000 2018,11432,334,5,0
"Robin_Brownlee , Robin Brownlee","b""Bring 'em. Swing 'em. You'll be glad you did. https://t.co/6DhpuTMA7C""",https://twitter.com/mustardseedyeg/status/999853831340154880,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 25 04:21:38 +0000 2018,11432,334,0,0
"Robin_Brownlee , Robin Brownlee","b'@jamieson1260 @GoldenKnights As long as you consider crushing somebody\'s windpipe with an elbow ""tough but fair. ""'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun May 20 19:43:48 +0000 2018,11432,334,0,0
"Robin_Brownlee , Robin Brownlee",b'RT @CameronHomes: Our new show home in @keswickontheriver opens tomorrow at 12 noon! \\nStop by for your chance to win $500 gift card! Summer\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 18 20:03:38 +0000 2018,11432,334,1,0
"Robin_Brownlee , Robin Brownlee","b'@DuckMillard @MurrayMcCourt You think a competitive Tiger Woods is somehow bad for the game of golf, Dean? Really?\\u2026 https://t.co/1wEy1yCtfP'",https://twitter.com/i/web/status/995800497595400193,no hashtags in this tweet,"['oiler', 'game', 'win']",Sun May 13 22:58:34 +0000 2018,11432,334,0,2
"Robin_Brownlee , Robin Brownlee",b'RT @SportCentral_AB: @SpecGolfClassic @Don_COi @JasonGregor @Jason_Strudwick @HockeyHelps @Robin_Brownlee After that third game...the teams\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Sat May 12 00:33:29 +0000 2018,11432,334,2,0
"Robin_Brownlee , Robin Brownlee","b'RT @JasonGregor: Cup winner and long-time NHL D-man Robyn Regehr joins us at 3:40 to discuss Flames, Kings, Hemsky and @HockeyHelps live on\\u2026'",no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 11 21:37:14 +0000 2018,11432,334,2,0
"Robin_Brownlee , Robin Brownlee",b'RT @deankurpjuweit: A couple of Deans @HockeyHelps in support of @mustardseedyeg and @jpwcYEG.  One played 996 games in the NHL.  The other\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 11 17:50:38 +0000 2018,11432,334,3,0
"Robin_Brownlee , Robin Brownlee",b'RT @jpwcYEG: Good game! #yeg #hhth #HHTHEdmonton2018 https://t.co/o51l41aYhP',no external urls in this tweet,"['yeg', 'hhth', 'HHTHEdmonton2018']","['oiler', 'game', 'win']",Fri May 11 16:01:46 +0000 2018,11432,334,4,0
"Robin_Brownlee , Robin Brownlee",b'RT @nielsonTSN1260: Swing by  Terwillegar Rec Center today to pick up your Daddy Likes pen or...a TSN frisbee? #HHTHEdmonton2018 https://t.\\u2026',no external urls in this tweet,['HHTHEdmonton2018'],"['oiler', 'game', 'win']",Fri May 11 13:02:03 +0000 2018,11432,334,2,0
"Robin_Brownlee , Robin Brownlee","b'RT @Don_COi: @HockeyHelps @nielsonTSN1260 Ok, the draft is done, game on, let\\u2019s go boys! Who\\u2019s starting? https://t.co/b6bauwphcT #HHTH'",no external urls in this tweet,['HHTH'],"['oiler', 'game', 'win']",Fri May 11 04:20:47 +0000 2018,11432,334,3,0
"Robin_Brownlee , Robin Brownlee",b'RT @mustardseedyeg: 2018 @HockeyHelps Edmonton Tournament starts tomorrow.\\n\\nCome watch a game at Terwillegar Community Recreation Centre at\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 11 03:04:53 +0000 2018,11432,334,11,0
"Robin_Brownlee , Robin Brownlee",b'You can get in the game by sponsoring a participant at @HockeyHelps May 11 at the Terwillegar Rec Centre. Top fund-\\u2026 https://t.co/3CASzVIad1',https://twitter.com/i/web/status/994439738508509189,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu May 10 04:51:24 +0000 2018,11432,334,7,10
"Robin_Brownlee , Robin Brownlee",b'Get in the game ahead of the game. You can bid on some of our @HockeyHelps silent auction items online ahead of our\\u2026 https://t.co/jLbiIFEGuE',https://twitter.com/i/web/status/993505365168865280,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon May 07 14:58:32 +0000 2018,11432,334,2,6
"Robin_Brownlee , Robin Brownlee","b""You don't have to put on the gear to get in the game with @HockeyHelps May 11. Chances are, you know somebody who i\\u2026 https://t.co/RQKpGmabBA""",https://twitter.com/i/web/status/992482658436300800,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 04 19:14:39 +0000 2018,11432,334,5,5
"Robin_Brownlee , Robin Brownlee","b""RT @Unitedsport1928: The boys are back on the ice! Who's pretending to work while secretly watching the game? \\U0001f3d2 https://t.co/HFvChHSCgB""",https://twitter.com/EdmontonOilers/status/992408733366943744,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 04 16:50:44 +0000 2018,11432,334,3,0
"Robin_Brownlee , Robin Brownlee",b'RT @MJForbes: Tonite is the big night.  A precious few tickets will available at @winspearcentre - reminder that there\\u2019s lots of constructi\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Fri May 04 13:21:39 +0000 2018,11432,334,7,0
"Robin_Brownlee , Robin Brownlee","b""Yes, I'd trade Puljujarvi straight up for Justin Faulk \\nGet 26 yo RSD, proven guy with almost 500 games, lock for 3\\u2026 https://t.co/rtEUvx8gpo""",https://twitter.com/i/web/status/992148689295630336,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu May 03 21:07:35 +0000 2018,11432,334,5,56
"Robin_Brownlee , Robin Brownlee","b""Former @EdmontonOilers goaltender Jeff Deslauriers, who'll be tending the twine at @HockeyHelps May 11, coming up n\\u2026 https://t.co/LdoykeRWM8""",https://twitter.com/i/web/status/992124034765602816,no hashtags in this tweet,"['oiler', 'game', 'win']",Thu May 03 19:29:37 +0000 2018,11432,334,2,7
"Robin_Brownlee , Robin Brownlee",b'RT @HockeyHelps: Urgently looking for volunteers for our Edmonton tournament! Know anyone that would like to help? Please contact novawinte\\u2026',no external urls in this tweet,no hashtags in this tweet,"['oiler', 'game', 'win']",Tue May 01 18:08:34 +0000 2018,11432,334,7,0
"Robin_Brownlee , Robin Brownlee","b""Here's your chance to get in the game as a member of the Bell Media team at @HockeyHelps May 11. You can bid for si\\u2026 https://t.co/4kpztWpPos""",https://twitter.com/i/web/status/991000433727492096,no hashtags in this tweet,"['oiler', 'game', 'win']",Mon Apr 30 17:04:49 +0000 2018,11432,334,3,1
